Platform,ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR (%),CPC,CPM,CPA,Reporting_Start_Year,Reporting_Start_Month,Reporting_Start_Weekday,Reporting_End_Year,Reporting_End_Month,Reporting_End_Weekday,Row_ID,DataQuality
,1314323,21/08/2017,21/08/2017,35-39,M,112,117,118,155426,17,25.01000023,3,0,,,12.00%,0.00%,0.00%,0.00%,,,,,,,,
,1314324,21/08/2017,21/08/2017,35-39,M,113,116,114,97540,8,11.5199995,2,1,,,17.36%,50.00%,8680.56%,0.00%,,,,,,,,
,1314325,21/08/2017,21/08/2017,35-39,M,114,117,120,61441,5,7.700000048,1,0,,,12.99%,0.00%,0.00%,0.00%,,,,,,,,
,1314326,20/08/2017,20/08/2017,40-44,M,100,104,104,76703,9,12.14999962,3,1,,,24.69%,33.33%,8230.45%,0.00%,,,,,,,,
,1314327,20/08/2017,20/08/2017,40-44,M,101,107,105,68619,10,14.96000034,1,0,,,6.68%,0.00%,0.00%,0.00%,,,,,,,,
,1314330,20/08/2017,20/08/2017,40-44,M,104,108,108,17559,1,1.49000001,1,1,,,67.11%,100.00%,67114.09%,0.00%,,,,,,,,
,1314331,20/08/2017,20/08/2017,40-44,M,105,107,108,137879,19,28.47000003,2,0,,,7.02%,0.00%,0.00%,0.00%,,,,,,,,
,1314332,20/08/2017,20/08/2017,40-44,M,106,110,112,67710,10,15.14999998,1,0,,,6.60%,0.00%,0.00%,0.00%,,,,,,,,
,1314333,21/08/2017,21/08/2017,40-44,M,107,113,108,348180,41,60.22999907,3,1,,,4.98%,33.33%,1660.30%,0.00%,,,,,,,,
,1314334,21/08/2017,21/08/2017,40-44,M,108,110,112,146246,18,28.71999955,3,1,,,10.45%,33.33%,3481.89%,0.00%,,,,,,,,
,1314336,20/08/2017,20/08/2017,40-44,M,110,116,113,187236,24,34.86999965,2,2,,,5.74%,100.00%,5735.59%,0.00%,,,,,,,,
,1314337,20/08/2017,20/08/2017,40-44,M,111,112,112,72157,9,13.50000036,1,1,,,7.41%,100.00%,7407.41%,0.00%,,,,,,,,
,1314338,21/08/2017,21/08/2017,40-44,M,112,113,114,91180,10,13.55999994,1,0,,,7.37%,0.00%,0.00%,0.00%,,,,,,,,
,1314339,22/08/2017,22/08/2017,40-44,M,113,114,116,86293,6,9.259999871,1,1,,,10.80%,100.00%,10799.14%,0.00%,,,,,,,,
,1314341,23/08/2017,23/08/2017,45-49,M,100,105,106,101410,12,17.94000006,4,0,,,22.30%,0.00%,0.00%,0.00%,,,,,,,,
,1314343,23/08/2017,23/08/2017,45-49,M,102,107,103,134245,18,25.75000024,2,1,,,7.77%,50.00%,3883.50%,0.00%,,,,,,,,
,1314345,23/08/2017,23/08/2017,45-49,M,104,105,107,125650,20,30.08000076,4,0,,,13.30%,0.00%,0.00%,0.00%,,,,,,,,
,1314346,23/08/2017,23/08/2017,45-49,M,105,109,106,50406,5,7.26000011,1,1,,,13.77%,100.00%,13774.10%,0.00%,,,,,,,,
,1314348,23/08/2017,23/08/2017,45-49,M,107,113,111,121769,13,18.41999996,2,1,,,10.86%,50.00%,5428.88%,0.00%,,,,,,,,
,1314349,23/08/2017,23/08/2017,45-49,M,108,113,113,267106,34,50.5,4,1,,,7.92%,25.00%,1980.20%,0.00%,,,,,,,,
,1314350,23/08/2017,23/08/2017,45-49,M,109,115,115,365539,57,82.13999915,5,2,,,6.09%,40.00%,2434.87%,0.00%,,,,,,,,
,1314351,23/08/2017,23/08/2017,45-49,M,110,114,111,188758,25,36.60000038,2,1,,,5.46%,50.00%,2732.24%,0.00%,,,,,,,,
,1314353,22/08/2017,22/08/2017,45-49,M,112,114,114,108426,13,19.58000016,1,0,,,5.11%,0.00%,0.00%,0.00%,,,,,,,,
,1314354,22/08/2017,22/08/2017,45-49,M,113,116,116,138525,9,13.65000045,3,0,,,21.98%,0.00%,0.00%,0.00%,,,,,,,,
,1314355,22/08/2017,22/08/2017,45-49,M,114,117,118,150858,21,30.26000011,1,0,,,3.30%,0.00%,0.00%,0.00%,,,,,,,,
,1314357,22/08/2017,22/08/2017,30-34,F,101,102,102,524306,81,113.6800029,10,4,,,8.80%,40.00%,3518.65%,0.00%,,,,,,,,
,1314358,22/08/2017,22/08/2017,30-34,F,102,103,103,104496,9,11.42999983,3,2,,,26.25%,66.67%,17497.81%,0.00%,,,,,,,,
,1314359,22/08/2017,22/08/2017,30-34,F,103,109,105,452519,68,99.52000237,7,2,,,7.03%,28.57%,2009.65%,0.00%,,,,,,,,
,1314360,22/08/2017,22/08/2017,30-34,F,104,105,108,442919,76,110.7800021,21,2,,,18.96%,9.52%,1805.38%,0.00%,,,,,,,,
,1314361,22/08/2017,22/08/2017,30-34,F,105,111,107,596831,86,120.8799992,11,0,,,9.10%,0.00%,0.00%,0.00%,,,,,,,,
,1314362,22/08/2017,22/08/2017,30-34,F,106,109,108,173912,26,35.54000032,2,1,,,5.63%,50.00%,2813.73%,0.00%,,,,,,,,
,1314363,22/08/2017,22/08/2017,30-34,F,107,109,113,780967,86,119.6400018,20,4,,,16.72%,20.00%,3343.36%,0.00%,,,,,,,,
,1314364,22/08/2017,22/08/2017,30-34,F,108,111,111,132124,8,11.18999994,4,0,,,35.75%,0.00%,0.00%,0.00%,,,,,,,,
,1314365,27/08/2017,27/08/2017,30-34,F,109,110,112,623137,100,138.9200006,12,1,,,8.64%,8.33%,719.84%,0.00%,,,,,,,,
,1314366,27/08/2017,27/08/2017,30-34,F,110,114,111,99020,10,14.48000044,4,1,,,27.62%,25.00%,6906.08%,0.00%,,,,,,,,
,1314367,18/08/2017,18/08/2017,30-34,F,111,113,114,665817,117,163.8000002,23,9,,,14.04%,39.13%,5494.51%,0.00%,,,,,,,,
,1314368,18/08/2017,18/08/2017,30-34,F,112,114,113,699232,80,111.9899995,12,3,,,10.72%,25.00%,2678.81%,0.00%,,,,,,,,
,1314371,18/08/2017,18/08/2017,35-39,F,100,103,102,72982,11,15.04999995,1,0,,,6.64%,0.00%,0.00%,0.00%,,,,,,,,
,1314372,18/08/2017,18/08/2017,35-39,F,101,107,104,975884,167,237.3199975,14,3,,,5.90%,21.43%,1264.12%,0.00%,,,,,,,,
,1314373,18/08/2017,18/08/2017,35-39,F,102,106,103,245607,33,47.87999952,3,1,,,6.27%,33.33%,2088.55%,0.00%,,,,,,,,
,1314377,18/08/2017,18/08/2017,35-39,F,106,111,109,485369,114,164.6400015,3,0,,,1.82%,0.00%,0.00%,0.00%,,,,,,,,
,1314378,18/08/2017,18/08/2017,35-39,F,107,111,112,866355,139,200.8299961,11,5,,,5.48%,45.45%,2489.67%,0.00%,,,,,,,,
,1314379,18/08/2017,18/08/2017,35-39,F,108,110,110,502710,72,105.2199969,8,2,,,7.60%,25.00%,1900.78%,0.00%,,,,,,,,
,1314380,18/08/2017,18/08/2017,35-39,F,109,114,111,475184,88,127.3200028,4,1,,,3.14%,25.00%,785.42%,0.00%,,,,,,,,
,1314381,17/08/2017,17/08/2017,35-39,F,110,111,111,357401,47,68.67000008,8,1,,,11.65%,12.50%,1456.24%,0.00%,,,,,,,,
,1314382,17/08/2017,17/08/2017,35-39,F,111,114,112,99810,14,20.05000019,2,0,,,9.98%,0.00%,0.00%,0.00%,,,,,,,,
,1314383,17/08/2017,17/08/2017,35-39,F,112,116,114,81569,6,9.409999967,3,1,,,31.88%,33.33%,10626.99%,0.00%,,,,,,,,
,1314384,17/08/2017,17/08/2017,35-39,F,113,115,114,441192,53,77.59999979,6,2,,,7.73%,33.33%,2577.32%,0.00%,,,,,,,,
,1314385,17/08/2017,17/08/2017,35-39,F,114,115,116,90470,11,16.73000002,1,1,,,5.98%,100.00%,5977.29%,0.00%,,,,,,,,
,1314386,17/08/2017,17/08/2017,40-44,F,100,102,102,834243,166,246.7499975,18,7,,,7.29%,38.89%,2836.88%,0.00%,,,,,,,,
,1314387,17/08/2017,17/08/2017,40-44,F,101,105,106,696612,152,223.1899948,31,9,,,13.89%,29.03%,4032.44%,0.00%,,,,,,,,
,1314388,17/08/2017,17/08/2017,40-44,F,102,103,106,329333,48,67.60999918,1,0,,,1.48%,0.00%,0.00%,0.00%,,,,,,,,
,1314389,17/08/2017,17/08/2017,40-44,F,103,104,105,1114711,224,319.0000019,6,0,,,1.88%,0.00%,0.00%,0.00%,,,,,,,,
,1314390,17/08/2017,17/08/2017,40-44,F,104,107,107,267316,58,82.92999887,3,0,,,3.62%,0.00%,0.00%,0.00%,,,,,,,,
,1314391,19/08/2017,19/08/2017,40-44,F,105,109,106,228629,38,57,2,0,,,3.51%,0.00%,0.00%,0.00%,,,,,,,,
,1314392,19/08/2017,19/08/2017,40-44,F,106,107,111,758340,159,233.110002,13,4,,,5.58%,30.77%,1715.93%,0.00%,,,,,,,,
,1314393,20/08/2017,20/08/2017,40-44,F,107,108,110,877535,149,217.7799966,5,2,,,2.30%,40.00%,918.36%,0.00%,,,,,,,,
,1314394,20/08/2017,20/08/2017,40-44,F,108,113,112,1357386,223,323.0600071,10,1,,,3.10%,10.00%,309.54%,0.00%,,,,,,,,
,1314395,20/08/2017,20/08/2017,40-44,F,109,115,115,280240,61,87.99000168,2,2,,,2.27%,100.00%,2272.99%,0.00%,,,,,,,,
,1314396,20/08/2017,20/08/2017,40-44,F,110,116,116,419922,75,105.4500008,3,1,,,2.84%,33.33%,948.32%,0.00%,,,,,,,,
,1314397,20/08/2017,20/08/2017,40-44,F,111,116,115,402975,83,120.8999977,1,0,,,0.83%,0.00%,0.00%,0.00%,,,,,,,,
,1314398,20/08/2017,20/08/2017,40-44,F,112,115,116,1137635,211,301.0499992,30,10,,,9.97%,33.33%,3321.71%,0.00%,,,,,,,,
,1314400,20/08/2017,20/08/2017,40-44,F,114,118,119,250234,40,62.31999922,4,1,,,6.42%,25.00%,1604.62%,0.00%,,,,,,,,
,1314401,20/08/2017,20/08/2017,45-49,F,100,106,101,904907,195,279.219995,11,1,,,3.94%,9.09%,358.14%,0.00%,,,,,,,,
,1314402,20/08/2017,20/08/2017,45-49,F,101,105,105,589270,107,158.0500023,10,4,,,6.33%,40.00%,2530.84%,0.00%,,,,,,,,
,1314403,20/08/2017,20/08/2017,45-49,F,102,104,104,168714,24,36.01000071,2,2,,,5.55%,100.00%,5554.01%,0.00%,,,,,,,,
,1314404,19/08/2017,19/08/2017,45-49,F,103,105,104,71982,11,16.34000051,1,0,,,6.12%,0.00%,0.00%,0.00%,,,,,,,,
,1314405,19/08/2017,19/08/2017,45-49,F,104,107,110,558666,110,162.6399975,14,5,,,8.61%,35.71%,3074.27%,0.00%,,,,,,,,
,1314406,19/08/2017,19/08/2017,45-49,F,105,106,109,1118200,235,333.7499943,11,4,,,3.30%,36.36%,1198.50%,0.00%,,,,,,,,
,1314407,19/08/2017,19/08/2017,45-49,F,106,112,108,107100,23,33.71000051,1,0,,,2.97%,0.00%,0.00%,0.00%,,,,,,,,
,1314408,19/08/2017,19/08/2017,45-49,F,107,113,112,877769,160,232.5900005,13,4,,,5.59%,30.77%,1719.76%,0.00%,,,,,,,,
,1314409,19/08/2017,19/08/2017,45-49,F,108,112,112,212508,33,47.69000006,4,1,,,8.39%,25.00%,2096.88%,0.00%,,,,,,,,
,1314410,19/08/2017,19/08/2017,45-49,F,109,111,114,1129773,252,358.189997,13,2,,,3.63%,15.38%,558.36%,0.00%,,,,,,,,
,1314411,19/08/2017,19/08/2017,45-49,F,110,111,116,637549,120,173.8800035,3,0,,,1.73%,0.00%,0.00%,0.00%,,,,,,,,
,1314412,19/08/2017,19/08/2017,45-49,F,111,113,117,151531,28,40.28999949,2,0,,,4.96%,0.00%,0.00%,0.00%,,,,,,,,
,1314414,17/08/2017,17/08/2017,45-49,F,113,114,117,790253,135,198.7100005,8,2,,,4.03%,25.00%,1006.49%,0.00%,,,,,,,,
,1314415,17/08/2017,17/08/2017,45-49,F,114,116,118,513161,114,165.6099987,5,2,,,3.02%,40.00%,1207.66%,0.00%,,,,,,,,
